"assetId","legacyPath","dataBusinessRole","comparison","trackedCurrentCandidates","legacySha256","reason","evidenceLevel","semanticEquivalence","runtimeEquivalence","ownerSor","treatment"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csc_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_csr_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_backward.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_backward.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_backward_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_backward_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_backward_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_backward_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_backward_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_backward_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_compositeexplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_compositeexplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_cuda_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_cuda_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trace_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\trace_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_compositeexplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_compositeexplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_compositeexplicitautogradnonfunctional_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_compositeexplicitautogradnonfunctional_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_compositeexplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_compositeexplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_copy_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\transpose_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\transpose_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapezoid.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapezoid.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapezoid_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapezoid_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapezoid_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapezoid_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapezoid_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapezoid_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapz.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapz.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapz_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapz_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapz_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapz_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\trapz_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\trapz_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_compositeexplicitautogradnonfunctional_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_compositeexplicitautogradnonfunctional_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_cuda_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_cuda_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_meta.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_meta.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_meta_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_meta_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\triangular_solve_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_compositeexplicitautogradnonfunctional_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_compositeexplicitautogradnonfunctional_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_cuda_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_cuda_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_indices.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_indices.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_compositeexplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_compositeexplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_cuda_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_cuda_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_indices_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tril_meta.h",".venv\Lib\site-packages\torch\include\ATen\ops\tril_meta.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
